<Date>, <Time>, <Price>, <Volume>
8/8/2022,14:50:43.563,1.01986,50
8/8/2022,14:50:48.857,1.01986,49
8/8/2022,14:50:49.915,1.01986,300
8/8/2022,14:50:52.444,1.01986,299
8/8/2022,14:50:53.091,1.01986,300
8/8/2022,14:50:55.207,1.01986,50
8/8/2022,14:50:56.266,1.01986,150
8/8/2022,14:50:57.324,1.01989,100
8/8/2022,14:50:58.382,1.01986,50
8/8/2022,14:51:00.500,1.01986,150
8/8/2022,14:51:05.793,1.01986,50
8/8/2022,14:51:07.907,1.01986,202
8/8/2022,14:51:12.139,1.01988,150
8/8/2022,14:51:13.196,1.01986,202
8/8/2022,14:51:24.836,1.01986,177
8/8/2022,14:51:25.893,1.01986,150
8/8/2022,14:51:31.179,1.01985,50
8/8/2022,14:51:33.292,1.01986,50
8/8/2022,14:51:34.348,1.01981,50
8/8/2022,14:51:35.405,1.01981,150
8/8/2022,14:51:42.802,1.01976,300
8/8/2022,14:51:44.551,1.01976,299
8/8/2022,14:51:44.915,1.01976,300
8/8/2022,14:51:45.972,1.01975,100
8/8/2022,14:51:47.698,1.01975,10
8/8/2022,14:51:48.085,1.01975,50
8/8/2022,14:51:50.198,1.01976,150
8/8/2022,14:51:53.367,1.01976,50
8/8/2022,14:51:56.537,1.01976,150
8/8/2022,14:51:57.428,1.01976,140
8/8/2022,14:51:57.594,1.01976,50
8/8/2022,14:51:58.651,1.01966,150
8/8/2022,14:52:00.766,1.01962,100
8/8/2022,14:52:01.823,1.01961,300
8/8/2022,14:52:03.936,1.01962,100
8/8/2022,14:52:06.051,1.01963,200
8/8/2022,14:52:06.928,1.01963,199
8/8/2022,14:52:07.107,1.01961,200
8/8/2022,14:52:08.164,1.01961,300
8/8/2022,14:52:10.276,1.01963,200
8/8/2022,14:52:11.332,1.01961,150
8/8/2022,14:52:12.388,1.01964,50
8/8/2022,14:52:13.444,1.01960,50
8/8/2022,14:52:14.503,1.01961,50
8/8/2022,14:52:15.562,1.01961,150
8/8/2022,14:52:18.734,1.01959,302
8/8/2022,14:52:19.790,1.01959,252
8/8/2022,14:52:20.847,1.01959,302
8/8/2022,14:52:22.960,1.01958,200
8/8/2022,14:52:27.194,1.01950,50
8/8/2022,14:52:28.254,1.01948,250
8/8/2022,14:52:29.309,1.01952,50
8/8/2022,14:52:30.366,1.01961,50
8/8/2022,14:52:31.422,1.01962,50
8/8/2022,14:52:32.477,1.01961,300
8/8/2022,14:52:33.533,1.01962,50
8/8/2022,14:52:34.590,1.01961,300
8/8/2022,14:52:36.705,1.01962,50
8/8/2022,14:52:37.763,1.01961,300
8/8/2022,14:52:39.880,1.01957,331
8/8/2022,14:52:40.936,1.01956,183
8/8/2022,14:52:41.993,1.01954,231
8/8/2022,14:52:44.109,1.01954,250
8/8/2022,14:52:46.223,1.01952,250
8/8/2022,14:52:48.338,1.01952,150
8/8/2022,14:52:50.455,1.01952,300
8/8/2022,14:52:51.512,1.01952,50
8/8/2022,14:52:52.570,1.01957,50
8/8/2022,14:52:55.740,1.01956,50
8/8/2022,14:52:56.797,1.01956,250
8/8/2022,14:52:58.909,1.01946,300
8/8/2022,14:53:05.253,1.01947,150
8/8/2022,14:53:07.366,1.01948,150
8/8/2022,14:53:11.593,1.01946,350
8/8/2022,14:53:12.650,1.01947,150
8/8/2022,14:53:17.932,1.01949,150
8/8/2022,14:53:20.045,1.01947,50
8/8/2022,14:53:21.103,1.01947,150
8/8/2022,14:53:23.219,1.01961,150
8/8/2022,14:53:24.276,1.01962,250
8/8/2022,14:53:26.390,1.01962,300
8/8/2022,14:53:28.504,1.01966,50
8/8/2022,14:53:30.619,1.01973,50
8/8/2022,14:53:31.677,1.01972,100
8/8/2022,14:53:32.736,1.01972,150
8/8/2022,14:53:33.794,1.01972,100
8/8/2022,14:53:34.853,1.01976,50
8/8/2022,14:53:45.435,1.01972,200
8/8/2022,14:53:49.670,1.01970,300
8/8/2022,14:53:50.730,1.01971,100
8/8/2022,14:53:53.906,1.01971,250
8/8/2022,14:53:54.964,1.01972,100
8/8/2022,14:53:57.081,1.01972,150
8/8/2022,14:53:58.137,1.01972,100
8/8/2022,14:53:59.193,1.01971,250
8/8/2022,14:54:00.249,1.01971,150
8/8/2022,14:54:01.306,1.01967,150
8/8/2022,14:54:08.702,1.01967,200
8/8/2022,14:54:09.759,1.01969,50
8/8/2022,14:54:10.816,1.01967,150
8/8/2022,14:54:11.872,1.01967,50
8/8/2022,14:54:12.928,1.01967,150
8/8/2022,14:54:16.098,1.01971,150
8/8/2022,14:54:17.155,1.01972,250
8/8/2022,14:54:18.211,1.01973,50
8/8/2022,14:54:20.325,1.01972,250
8/8/2022,14:54:21.381,1.01973,50
8/8/2022,14:54:23.493,1.01972,250
8/8/2022,14:54:25.605,1.01972,100
8/8/2022,14:54:26.662,1.01973,100
8/8/2022,14:54:27.718,1.01974,50
8/8/2022,14:54:28.775,1.01976,50
8/8/2022,14:54:31.948,1.01975,250
8/8/2022,14:54:33.005,1.01981,150
8/8/2022,14:54:46.759,1.01977,300
8/8/2022,14:54:48.876,1.01981,250
8/8/2022,14:55:04.733,1.01982,100
8/8/2022,14:55:05.789,1.01981,200
8/8/2022,14:55:06.845,1.01982,100
8/8/2022,14:55:12.128,1.01983,250
8/8/2022,14:55:13.185,1.01982,250
8/8/2022,14:55:15.300,1.01982,200
8/8/2022,14:55:17.413,1.01982,250
8/8/2022,14:55:22.695,1.01981,250
8/8/2022,14:55:32.205,1.01979,252
8/8/2022,14:55:34.317,1.01982,200
8/8/2022,14:55:35.374,1.01982,300
8/8/2022,14:55:36.431,1.01987,100
8/8/2022,14:55:37.489,1.01984,252
8/8/2022,14:55:38.548,1.01982,200
8/8/2022,14:55:39.607,1.01981,200
8/8/2022,14:55:40.665,1.01981,250
8/8/2022,14:55:41.724,1.01982,200
8/8/2022,14:55:54.433,1.01982,100
8/8/2022,14:55:55.492,1.01982,200
8/8/2022,14:55:56.551,1.01982,100
8/8/2022,14:55:57.608,1.01977,250
8/8/2022,14:55:58.667,1.01977,150
8/8/2022,14:56:00.783,1.01972,70
8/8/2022,14:56:01.840,1.01971,120
8/8/2022,14:56:03.955,1.01971,150
8/8/2022,14:56:05.012,1.01972,100
8/8/2022,14:56:09.245,1.01971,150
8/8/2022,14:56:10.304,1.01970,250
8/8/2022,14:56:11.363,1.01969,252
8/8/2022,14:56:12.421,1.01967,150
8/8/2022,14:56:19.825,1.01972,150
8/8/2022,14:56:20.884,1.01976,300
8/8/2022,14:56:29.348,1.01981,297
8/8/2022,14:56:30.405,1.01987,100
8/8/2022,14:56:31.464,1.01987,150
8/8/2022,14:56:32.521,1.01987,200
8/8/2022,14:56:35.694,1.01987,150
8/8/2022,14:56:40.981,1.01986,200
8/8/2022,14:56:42.040,1.01982,100
8/8/2022,14:56:43.098,1.01982,200
8/8/2022,14:56:44.157,1.01983,250
8/8/2022,14:56:45.216,1.01982,150
8/8/2022,14:56:47.334,1.01983,150
8/8/2022,14:56:48.393,1.01983,200
8/8/2022,14:56:49.452,1.01982,150
8/8/2022,14:56:50.511,1.01983,200
8/8/2022,14:56:51.570,1.01982,150
8/8/2022,14:56:52.629,1.01983,150
8/8/2022,14:56:53.688,1.01978,150
8/8/2022,14:56:54.746,1.01977,150
8/8/2022,14:56:55.804,1.01973,150
8/8/2022,14:56:57.921,1.01973,50
8/8/2022,14:56:58.980,1.01973,150
8/8/2022,14:57:01.098,1.01977,250
8/8/2022,14:57:02.157,1.01979,150
8/8/2022,14:57:03.216,1.01981,50
8/8/2022,14:57:04.275,1.01981,250
8/8/2022,14:57:06.388,1.01978,100
8/8/2022,14:57:06.931,1.01978,99
8/8/2022,14:57:07.397,1.01978,79
8/8/2022,14:57:07.445,1.01978,100
8/8/2022,14:57:09.560,1.01978,200
8/8/2022,14:57:13.791,1.01988,50
8/8/2022,14:57:14.850,1.01987,100
8/8/2022,14:57:15.909,1.01986,50
8/8/2022,14:57:19.079,1.01991,100
8/8/2022,14:57:20.137,1.01986,252
8/8/2022,14:57:26.485,1.01987,200
8/8/2022,14:57:26.599,1.01987,197
8/8/2022,14:57:27.544,1.01987,200
8/8/2022,14:57:29.660,1.01991,100
8/8/2022,14:57:30.719,1.01989,100
8/8/2022,14:57:33.891,1.01987,150
8/8/2022,14:57:34.949,1.01986,200
8/8/2022,14:57:39.181,1.01985,150
8/8/2022,14:57:40.239,1.01984,350
8/8/2022,14:57:42.354,1.01982,200
8/8/2022,14:57:43.413,1.01978,150
8/8/2022,14:57:44.471,1.01977,300
8/8/2022,14:57:50.820,1.01978,100
8/8/2022,14:57:51.877,1.01976,200
8/8/2022,14:57:52.576,1.01976,170
8/8/2022,14:57:52.934,1.01976,200
8/8/2022,14:57:55.049,1.01976,300
8/8/2022,14:57:58.222,1.01977,100
8/8/2022,14:58:02.453,1.01978,100
8/8/2022,14:58:03.510,1.01984,250
8/8/2022,14:58:05.625,1.01984,150
8/8/2022,14:58:07.740,1.01982,250
8/8/2022,14:58:08.797,1.01981,250
8/8/2022,14:58:14.085,1.01982,100
8/8/2022,14:58:20.435,1.01982,200
8/8/2022,14:58:21.494,1.01982,100
8/8/2022,14:58:22.552,1.01981,50
8/8/2022,14:58:23.610,1.01981,49
8/8/2022,14:58:24.669,1.01981,249
8/8/2022,14:58:27.846,1.01982,100
8/8/2022,14:58:28.376,1.01982,99
8/8/2022,14:58:28.905,1.01982,100
8/8/2022,14:58:35.255,1.01987,150
8/8/2022,14:58:36.314,1.01986,50
8/8/2022,14:58:37.372,1.01985,150
8/8/2022,14:58:43.715,1.01984,200
8/8/2022,14:58:44.772,1.01987,150
8/8/2022,14:58:51.121,1.01987,200
8/8/2022,14:58:52.178,1.01987,150
8/8/2022,14:58:54.295,1.01985,200
8/8/2022,14:58:55.354,1.01985,150
8/8/2022,14:58:58.528,1.01987,145
8/8/2022,14:58:59.586,1.01984,100
8/8/2022,14:59:00.644,1.01984,300
8/8/2022,14:59:04.878,1.01987,150
8/8/2022,14:59:09.109,1.01986,150
8/8/2022,14:59:10.168,1.01989,200
8/8/2022,14:59:11.225,1.01989,150
8/8/2022,14:59:12.283,1.01990,150
8/8/2022,14:59:13.339,1.01989,250
8/8/2022,14:59:14.395,1.01989,150
8/8/2022,14:59:15.451,1.01983,250
8/8/2022,14:59:16.510,1.01975,350
8/8/2022,14:59:17.567,1.01974,100
8/8/2022,14:59:17.570,1.01974,99
8/8/2022,14:59:18.625,1.01974,300
8/8/2022,14:59:19.683,1.01974,250
8/8/2022,14:59:21.800,1.01974,200
8/8/2022,14:59:22.858,1.01976,150
8/8/2022,14:59:23.917,1.01969,50
8/8/2022,14:59:24.975,1.01968,100
8/8/2022,14:59:26.034,1.01971,250
8/8/2022,14:59:27.092,1.01972,100
8/8/2022,14:59:29.205,1.01973,200
8/8/2022,14:59:37.069,1.01973,199
8/8/2022,14:59:37.658,1.01973,200
8/8/2022,14:59:38.714,1.01977,100
8/8/2022,14:59:46.111,1.01982,100
8/8/2022,14:59:47.170,1.01982,150
8/8/2022,14:59:48.229,1.01986,150
8/8/2022,14:59:51.405,1.01987,250
8/8/2022,14:59:52.464,1.01984,250
8/8/2022,14:59:53.521,1.01984,150
8/8/2022,14:59:55.636,1.01982,300
8/8/2022,14:59:56.693,1.01983,50
8/8/2022,14:59:57.750,1.01982,200
8/8/2022,14:59:58.807,1.01983,150
8/8/2022,14:59:59.865,1.01985,150
8/8/2022,15:00:00.923,1.01988,200
8/8/2022,15:00:01.980,1.01991,150
8/8/2022,15:00:03.036,1.01989,150
8/8/2022,15:00:07.268,1.01987,150
8/8/2022,15:00:08.327,1.01988,150
8/8/2022,15:00:10.444,1.01987,150
8/8/2022,15:00:11.503,1.01988,150
8/8/2022,15:00:12.561,1.01992,200
8/8/2022,15:00:13.620,1.01997,150
8/8/2022,15:00:16.796,1.01995,150
8/8/2022,15:00:19.972,1.01996,200
8/8/2022,15:00:21.031,1.01999,50
8/8/2022,15:00:22.088,1.01997,150
8/8/2022,15:00:28.439,1.01994,150
8/8/2022,15:00:29.496,1.01996,50
8/8/2022,15:00:30.555,1.01996,100
8/8/2022,15:00:32.670,1.01995,300
8/8/2022,15:00:33.727,1.01996,100
8/8/2022,15:00:34.784,1.02003,150
8/8/2022,15:00:36.899,1.02001,200
8/8/2022,15:00:37.957,1.02001,150
8/8/2022,15:00:39.015,1.02000,150
8/8/2022,15:00:40.073,1.02001,200
8/8/2022,15:00:41.132,1.02006,300
8/8/2022,15:00:42.189,1.02005,100
8/8/2022,15:00:43.246,1.02006,100
8/8/2022,15:00:44.303,1.02006,200
8/8/2022,15:00:46.420,1.02004,150
8/8/2022,15:00:48.538,1.02002,200
8/8/2022,15:00:49.598,1.01994,200
8/8/2022,15:00:50.655,1.01994,150
8/8/2022,15:00:53.826,1.01994,200
8/8/2022,15:00:54.883,1.01994,150
8/8/2022,15:00:58.055,1.01994,200
8/8/2022,15:00:59.112,1.01995,150
8/8/2022,15:01:00.170,1.01994,150
8/8/2022,15:01:01.227,1.01993,150
8/8/2022,15:01:02.285,1.01991,300
8/8/2022,15:01:04.402,1.01990,100
8/8/2022,15:01:05.460,1.01986,150
8/8/2022,15:01:06.519,1.01988,150
8/8/2022,15:01:07.577,1.01988,200
8/8/2022,15:01:08.636,1.01989,50
8/8/2022,15:01:09.694,1.01989,200
8/8/2022,15:01:10.752,1.01989,150
8/8/2022,15:01:12.865,1.01986,316
8/8/2022,15:01:13.923,1.01987,116
8/8/2022,15:01:14.982,1.01988,216
8/8/2022,15:01:16.040,1.01987,150
8/8/2022,15:01:19.216,1.01982,150
8/8/2022,15:01:20.274,1.01972,250
8/8/2022,15:01:20.277,1.01972,249
8/8/2022,15:01:21.332,1.01973,150
8/8/2022,15:01:25.565,1.01970,200
8/8/2022,15:01:26.623,1.01971,150
8/8/2022,15:01:27.682,1.01972,150
8/8/2022,15:01:28.740,1.01975,150
8/8/2022,15:01:30.857,1.01976,100
8/8/2022,15:01:31.914,1.01975,200
8/8/2022,15:01:32.972,1.01975,150
8/8/2022,15:01:34.030,1.01975,200
8/8/2022,15:01:37.204,1.01975,150
8/8/2022,15:01:38.262,1.01977,100
8/8/2022,15:01:39.321,1.01976,150
8/8/2022,15:01:40.380,1.01975,200
8/8/2022,15:01:42.497,1.01974,145
8/8/2022,15:01:45.674,1.01974,200
8/8/2022,15:01:46.733,1.01974,150
8/8/2022,15:01:47.791,1.01975,150
8/8/2022,15:01:49.907,1.01974,200
8/8/2022,15:01:50.965,1.01975,150
8/8/2022,15:01:52.024,1.01977,300
8/8/2022,15:01:53.082,1.01978,50
8/8/2022,15:01:54.140,1.01974,150
8/8/2022,15:01:58.371,1.01974,200
8/8/2022,15:01:59.428,1.01975,200
8/8/2022,15:02:00.484,1.01974,150
8/8/2022,15:02:01.541,1.01975,100
8/8/2022,15:02:02.598,1.01975,300
8/8/2022,15:02:03.656,1.01988,200
8/8/2022,15:02:04.714,1.01985,150
8/8/2022,15:02:05.772,1.01986,150
8/8/2022,15:02:07.889,1.01987,100
8/8/2022,15:02:07.925,1.01987,99
8/8/2022,15:02:08.946,1.01988,200
8/8/2022,15:02:10.003,1.01988,150
8/8/2022,15:02:13.174,1.01988,250
8/8/2022,15:02:14.231,1.01991,150
8/8/2022,15:02:15.289,1.01989,200
8/8/2022,15:02:16.347,1.01992,200
8/8/2022,15:02:17.404,1.01991,150
8/8/2022,15:02:18.461,1.01990,150
8/8/2022,15:02:20.576,1.01989,200
8/8/2022,15:02:26.923,1.01989,250
8/8/2022,15:02:27.980,1.01989,200
8/8/2022,15:02:29.036,1.01994,200
8/8/2022,15:02:30.094,1.02002,200
8/8/2022,15:02:31.150,1.01999,200
8/8/2022,15:02:32.209,1.01999,150
8/8/2022,15:02:34.323,1.01998,200
8/8/2022,15:02:35.381,1.01998,150
8/8/2022,15:02:36.438,1.02001,150
8/8/2022,15:02:37.495,1.01999,250
8/8/2022,15:02:38.553,1.02001,150
8/8/2022,15:02:39.611,1.02002,200
8/8/2022,15:02:43.844,1.01992,300
8/8/2022,15:02:44.903,1.01992,172
8/8/2022,15:02:47.019,1.01992,222
8/8/2022,15:02:48.078,1.01990,150
8/8/2022,15:02:50.196,1.01985,150
8/8/2022,15:02:51.255,1.01984,200
8/8/2022,15:02:52.314,1.01983,250
8/8/2022,15:02:53.373,1.01983,200
8/8/2022,15:02:55.490,1.01980,100
8/8/2022,15:02:56.549,1.01978,250
8/8/2022,15:02:57.608,1.01979,100
8/8/2022,15:03:02.899,1.01979,50
8/8/2022,15:03:03.956,1.01978,200
8/8/2022,15:03:05.015,1.01979,150
8/8/2022,15:03:06.073,1.01978,200
8/8/2022,15:03:08.189,1.01976,150
8/8/2022,15:03:08.192,1.01976,149
8/8/2022,15:03:09.247,1.01974,50
8/8/2022,15:03:10.304,1.01974,150
8/8/2022,15:03:11.362,1.01974,100
8/8/2022,15:03:13.477,1.01973,150
8/8/2022,15:03:14.533,1.01976,150
8/8/2022,15:03:16.645,1.01974,100
8/8/2022,15:03:17.704,1.01976,200
8/8/2022,15:03:18.759,1.01974,150
8/8/2022,15:03:19.814,1.01976,100
8/8/2022,15:03:20.871,1.01977,100
8/8/2022,15:03:21.927,1.01981,100
8/8/2022,15:03:22.983,1.01979,50
8/8/2022,15:03:24.040,1.01979,100
8/8/2022,15:03:25.097,1.01978,150
8/8/2022,15:03:26.153,1.01976,100
8/8/2022,15:03:27.210,1.01967,200
8/8/2022,15:03:28.267,1.01967,250
8/8/2022,15:03:29.323,1.01968,50
8/8/2022,15:03:30.380,1.01970,50
8/8/2022,15:03:33.550,1.01959,150
8/8/2022,15:03:34.606,1.01956,150
8/8/2022,15:03:35.662,1.01957,50
8/8/2022,15:03:36.719,1.01957,100
8/8/2022,15:03:37.775,1.01959,50
8/8/2022,15:03:38.831,1.01961,150
8/8/2022,15:03:43.059,1.01969,100
8/8/2022,15:03:44.116,1.01967,200
8/8/2022,15:03:45.172,1.01967,50
8/8/2022,15:03:47.283,1.01963,150
8/8/2022,15:03:49.395,1.01964,50
8/8/2022,15:03:50.451,1.01964,100
8/8/2022,15:03:51.509,1.01963,150
8/8/2022,15:03:53.625,1.01961,100
8/8/2022,15:03:54.682,1.01956,200
8/8/2022,15:03:54.984,1.01956,199
8/8/2022,15:03:55.741,1.01956,150
8/8/2022,15:03:58.915,1.01952,150
8/8/2022,15:03:59.972,1.01953,150
8/8/2022,15:04:01.031,1.01956,100
8/8/2022,15:04:02.088,1.01954,150
8/8/2022,15:04:03.146,1.01953,150
8/8/2022,15:04:05.263,1.01952,50
8/8/2022,15:04:06.321,1.01953,250
8/8/2022,15:04:07.379,1.01953,200
8/8/2022,15:04:08.435,1.01957,350
8/8/2022,15:04:09.493,1.01958,150
8/8/2022,15:04:10.552,1.01958,50
8/8/2022,15:04:11.608,1.01955,200
8/8/2022,15:04:12.666,1.01955,250
8/8/2022,15:04:14.783,1.01955,200
8/8/2022,15:04:15.841,1.01955,250
8/8/2022,15:04:16.899,1.01955,200
8/8/2022,15:04:17.958,1.01956,150
8/8/2022,15:04:19.016,1.01957,50
8/8/2022,15:04:20.074,1.01956,200
8/8/2022,15:04:21.133,1.01957,200
8/8/2022,15:04:25.357,1.01956,150
8/8/2022,15:04:27.474,1.01956,125
8/8/2022,15:04:29.588,1.01955,75
8/8/2022,15:04:30.645,1.01955,150
8/8/2022,15:04:32.760,1.01954,200
8/8/2022,15:04:33.818,1.01947,200
8/8/2022,15:04:34.877,1.01946,200
8/8/2022,15:04:35.936,1.01947,150
8/8/2022,15:04:39.111,1.01948,200
8/8/2022,15:04:40.170,1.01947,150
8/8/2022,15:04:44.400,1.01949,250
8/8/2022,15:04:45.458,1.01949,350
8/8/2022,15:04:46.515,1.01947,200
8/8/2022,15:04:47.572,1.01946,200
8/8/2022,15:04:48.631,1.01947,200
8/8/2022,15:04:49.687,1.01947,150
8/8/2022,15:04:50.745,1.01946,200
8/8/2022,15:04:54.977,1.01939,150
8/8/2022,15:04:56.035,1.01938,200
8/8/2022,15:04:58.148,1.01932,300
8/8/2022,15:04:59.206,1.01939,250
8/8/2022,15:05:00.263,1.01938,200
8/8/2022,15:05:00.502,1.01938,185
8/8/2022,15:05:01.320,1.01938,150
8/8/2022,15:05:02.378,1.01943,150
8/8/2022,15:05:03.435,1.01941,200
8/8/2022,15:05:04.493,1.01943,150
8/8/2022,15:05:05.551,1.01944,150
8/8/2022,15:05:06.607,1.01945,250
8/8/2022,15:05:07.664,1.01947,150
8/8/2022,15:05:09.780,1.01947,200
8/8/2022,15:05:10.718,1.01947,199
8/8/2022,15:05:10.836,1.01948,150
8/8/2022,15:05:11.893,1.01947,200
8/8/2022,15:05:14.007,1.01948,150
8/8/2022,15:05:15.065,1.01947,250
8/8/2022,15:05:18.241,1.01952,100
8/8/2022,15:05:19.300,1.01951,150
8/8/2022,15:05:20.359,1.01951,100
8/8/2022,15:05:21.418,1.01952,200
8/8/2022,15:05:22.476,1.01951,150
8/8/2022,15:05:23.534,1.01951,100
8/8/2022,15:05:24.592,1.01950,150
8/8/2022,15:05:25.649,1.01947,200
8/8/2022,15:05:26.705,1.01944,200
8/8/2022,15:05:28.822,1.01943,150
8/8/2022,15:05:29.881,1.01944,150
8/8/2022,15:05:31.998,1.01941,150
8/8/2022,15:05:32.001,1.01941,149
8/8/2022,15:05:33.057,1.01940,200
8/8/2022,15:05:36.232,1.01941,150
8/8/2022,15:05:39.406,1.01941,200
8/8/2022,15:05:40.463,1.01942,150
8/8/2022,15:05:43.635,1.01945,100
8/8/2022,15:05:45.749,1.01945,200
8/8/2022,15:05:49.978,1.01943,250
8/8/2022,15:05:51.036,1.01943,150
8/8/2022,15:05:56.324,1.01942,150
8/8/2022,15:05:57.383,1.01941,200
8/8/2022,15:05:59.499,1.01942,200
8/8/2022,15:06:01.615,1.01941,150
8/8/2022,15:06:02.673,1.01942,200
8/8/2022,15:06:05.847,1.01942,150
8/8/2022,15:06:06.905,1.01940,200
8/8/2022,15:06:07.964,1.01939,150
8/8/2022,15:06:10.082,1.01937,100
8/8/2022,15:06:11.140,1.01937,150
8/8/2022,15:06:17.491,1.01934,100
8/8/2022,15:06:18.548,1.01924,100
8/8/2022,15:06:19.606,1.01925,100
8/8/2022,15:06:21.723,1.01924,200
8/8/2022,15:06:22.781,1.01924,150
8/8/2022,15:06:24.898,1.01918,150
8/8/2022,15:06:25.956,1.01917,250
8/8/2022,15:06:29.131,1.01919,150
8/8/2022,15:06:31.247,1.01913,150
8/8/2022,15:06:34.419,1.01913,200
8/8/2022,15:06:38.652,1.01914,150
8/8/2022,15:06:40.768,1.01913,50
8/8/2022,15:06:41.825,1.01911,150
8/8/2022,15:06:43.939,1.01909,150
8/8/2022,15:06:44.995,1.01912,200
8/8/2022,15:06:47.109,1.01919,150
8/8/2022,15:06:49.224,1.01919,200
8/8/2022,15:06:51.338,1.01927,100
8/8/2022,15:06:52.394,1.01927,150
8/8/2022,15:06:53.451,1.01926,200
8/8/2022,15:06:55.566,1.01927,150
8/8/2022,15:06:57.683,1.01928,50
8/8/2022,15:06:58.741,1.01930,50
8/8/2022,15:07:04.025,1.01932,50
8/8/2022,15:07:05.082,1.01931,25
8/8/2022,15:07:07.198,1.01928,150
8/8/2022,15:07:07.221,1.01928,149
8/8/2022,15:07:08.255,1.01930,50
8/8/2022,15:07:11.425,1.01931,50
8/8/2022,15:07:12.482,1.01932,50
8/8/2022,15:07:14.598,1.01928,125
8/8/2022,15:07:15.655,1.01925,125
8/8/2022,15:07:16.711,1.01927,125
8/8/2022,15:07:17.769,1.01927,175
8/8/2022,15:07:18.828,1.01928,150
8/8/2022,15:07:20.942,1.01929,350
8/8/2022,15:07:21.999,1.01929,150
8/8/2022,15:07:23.057,1.01929,200
8/8/2022,15:07:25.174,1.01930,150
8/8/2022,15:07:26.231,1.01929,150
8/8/2022,15:07:27.290,1.01927,100
8/8/2022,15:07:28.346,1.01926,150
8/8/2022,15:07:30.463,1.01925,200
8/8/2022,15:07:31.521,1.01925,350
8/8/2022,15:07:33.639,1.01925,300
8/8/2022,15:07:35.756,1.01929,200
8/8/2022,15:07:38.931,1.01931,150
8/8/2022,15:07:39.988,1.01932,200
8/8/2022,15:07:41.047,1.01930,250
8/8/2022,15:07:42.106,1.01930,300
8/8/2022,15:07:43.164,1.01937,50
8/8/2022,15:07:44.222,1.01937,200
8/8/2022,15:07:48.454,1.01944,200
8/8/2022,15:07:49.512,1.01943,200
8/8/2022,15:07:50.569,1.01944,150
8/8/2022,15:07:51.373,1.01944,149
8/8/2022,15:07:51.626,1.01945,150
8/8/2022,15:07:52.683,1.01944,150
8/8/2022,15:07:54.797,1.01947,100
8/8/2022,15:07:57.970,1.01946,150
8/8/2022,15:08:00.085,1.01944,150
8/8/2022,15:08:02.199,1.01947,130
8/8/2022,15:08:03.256,1.01943,2
8/8/2022,15:08:04.315,1.01943,130
8/8/2022,15:08:05.374,1.01943,100
8/8/2022,15:08:06.432,1.01945,150
8/8/2022,15:08:07.491,1.01947,100
8/8/2022,15:08:11.727,1.01947,200
8/8/2022,15:08:18.080,1.01944,150
8/8/2022,15:08:20.197,1.01944,200
8/8/2022,15:08:21.255,1.01944,150
8/8/2022,15:08:25.490,1.01943,200
8/8/2022,15:08:26.548,1.01944,150
8/8/2022,15:08:27.606,1.01942,150
8/8/2022,15:08:29.722,1.01929,200
8/8/2022,15:08:30.779,1.01924,200
8/8/2022,15:08:32.895,1.01925,150
8/8/2022,15:08:36.067,1.01924,200
8/8/2022,15:08:39.237,1.01923,150
8/8/2022,15:08:40.294,1.01924,200
8/8/2022,15:08:41.351,1.01928,150
8/8/2022,15:08:42.409,1.01928,200
8/8/2022,15:08:44.522,1.01927,350
8/8/2022,15:08:45.580,1.01928,150
8/8/2022,15:08:52.979,1.01927,200
8/8/2022,15:08:54.036,1.01927,150
8/8/2022,15:08:56.151,1.01923,153
8/8/2022,15:08:57.209,1.01923,150
8/8/2022,15:08:59.323,1.01922,50
8/8/2022,15:09:00.381,1.01921,200
8/8/2022,15:09:01.438,1.01922,150
8/8/2022,15:09:02.497,1.01926,200
8/8/2022,15:09:03.555,1.01926,150
8/8/2022,15:09:09.905,1.01925,150
8/8/2022,15:09:10.962,1.01923,150
8/8/2022,15:09:12.020,1.01922,200
8/8/2022,15:09:15.192,1.01925,150
8/8/2022,15:09:19.426,1.01924,150
8/8/2022,15:09:20.485,1.01925,150
8/8/2022,15:09:26.834,1.01922,100
8/8/2022,15:09:27.893,1.01922,150
8/8/2022,15:09:28.949,1.01929,11
8/8/2022,15:09:31.065,1.01930,50
8/8/2022,15:09:32.124,1.01939,50
8/8/2022,15:09:33.183,1.01937,50
8/8/2022,15:09:37.417,1.01938,50
8/8/2022,15:09:38.476,1.01940,50
8/8/2022,15:09:39.534,1.01940,100
8/8/2022,15:09:42.704,1.01941,50
8/8/2022,15:09:45.878,1.01940,50
8/8/2022,15:09:49.336,1.01940,49
8/8/2022,15:09:50.105,1.01944,150
8/8/2022,15:09:56.449,1.01943,50
8/8/2022,15:09:57.507,1.01939,166
8/8/2022,15:09:59.621,1.01939,116
8/8/2022,15:10:00.677,1.01939,150
8/8/2022,15:10:03.854,1.01935,200
8/8/2022,15:10:07.026,1.01934,150
8/8/2022,15:10:09.142,1.01934,200
8/8/2022,15:10:10.198,1.01930,151
8/8/2022,15:10:11.255,1.01931,50
8/8/2022,15:10:12.312,1.01933,100
8/8/2022,15:10:13.367,1.01932,300
8/8/2022,15:10:14.424,1.01930,100
8/8/2022,15:10:15.482,1.01929,300
8/8/2022,15:10:16.540,1.01930,100
8/8/2022,15:10:17.596,1.01930,150
8/8/2022,15:10:19.711,1.01929,150
8/8/2022,15:10:24.997,1.01924,7
